utc_dt_naive,ut_p_kw,ut_pos_ltea_kwh,ut_neg_ltea_kwh,ba_p_kw,ba_pos_ltea_kwh,ba_neg_ltea_kwh,pv_p_kw,pv_pos_ltea_kwh,pv_neg_ltea_kwh
2021-01-10 21:22:39,489.0,2383161.4251558194,34143.7912875503,-301.8,135932.217058935,189548.93261817112,25.617,658900.5763591694,3.5
2021-01-10 21:22:40,,,,,,,,,
2021-01-10 21:22:41,491.0,2383161.670451753,34143.7912875503,-301.90000000000003,135932.217058935,189549.08366929152,25.602,658900.5891724464,3.5
2021-01-10 21:22:43,492.90000000000003,2383161.8777354416,34143.7912875503,-302.0,135932.217058935,189549.21063680988,25.589000000000002,658900.5999336363,3.5
2021-01-10 21:22:45,494.40000000000003,2383162.205422731,34143.7912875503,-302.90000000000003,135932.217058935,189549.41096100525,25.599,658900.6168764916,3.5
2021-01-10 21:22:47,486.0,2383162.5305559277,34143.7912875503,-303.1,135932.217058935,189549.61155652735,25.603,658900.6338273763,3.5
2021-01-10 21:22:49,487.90000000000003,2383162.8012232147,34143.7912875503,-303.2,135932.217058935,189549.77999825816,25.592000000000002,658900.6480463382,3.5
2021-01-10 21:22:50,,,,,,,,,
2021-01-10 21:22:51,491.5,2383163.0632060794,34143.7912875503,-303.3,135932.217058935,189549.94180445324,25.567,658900.6616869862,3.5
2021-01-10 21:22:53,489.1,2383163.3195179556,34143.7912875503,-303.3,135932.217058935,189550.10040283692,25.559,658900.6750485186,3.5
2021-01-10 21:22:55,489.0,2383163.5991056385,34143.7912875503,-303.3,135932.217058935,189550.27377630438,25.549,658900.689654213,3.5
2021-01-10 21:22:57,488.40000000000003,2383163.8894671905,34143.7912875503,-303.40000000000003,135932.217058935,189550.45406365013,25.548000000000002,658900.704838315,3.5
2021-01-10 21:22:59,504.8,2383164.054690918,34143.7912875503,-303.7,135932.217058935,189550.55612301177,25.557000000000002,658900.7134338415,3.5
2021-01-10 21:23:00,,,,,,,,,
2021-01-10 21:23:01,453.5,2383164.398775383,34143.7912875503,-279.05,135932.217058935,189550.7683359621,25.515,658900.73193702,3.5
2021-01-10 21:23:03,457.5,2383164.6636671647,34143.7912875503,-270.5,135932.217058935,189550.93010010413,25.528000000000002,658900.7469330074,3.5
2021-01-10 21:23:05,457.3,2383164.825731805,34143.7912875503,-270.66,135932.217058935,189551.02594027645,25.524,658900.7559754517,3.5
2021-01-10 21:23:07,456.3,2383165.1794804367,34143.7912875503,-270.84000000000003,135932.217058935,189551.23551738934,25.519000000000002,658900.7757360482,3.5
2021-01-10 21:23:09,454.5,2383165.409041975,34143.7912875503,-271.16,135932.217058935,189551.3722246603,25.508,658900.7885993985,3.5
2021-01-10 21:23:10,,,,,,,,,
2021-01-10 21:23:11,454.20000000000005,2383165.649056117,34143.7912875503,-271.29,135932.217058935,189551.51557070046,25.498,658900.8020724359,3.5
2021-01-10 21:23:13,455.70000000000005,2383165.8437644867,34143.7912875503,-271.31,135932.217058935,189551.63148704107,25.507,658900.812970896,3.5
2021-01-10 21:23:15,454.5,2383166.142735374,34143.7912875503,-271.21,135932.217058935,189551.80976951172,25.51,658900.8297404591,3.5
2021-01-10 21:23:17,454.8,2383166.44296053,34143.7912875503,-271.2,135932.217058935,189551.98886960946,25.490000000000002,658900.8465767252,3.5
2021-01-10 21:23:19,454.8,2383166.6956313504,34143.7912875503,-271.2,135932.217058935,189552.13953906862,25.503,658900.8607444523,3.5
2021-01-10 21:23:20,,,,,,,,,
2021-01-10 21:23:21,455.20000000000005,2383166.912459026,34143.7912875503,-271.03000000000003,135932.217058935,189552.26869130044,25.479,658900.8728847818,3.5
2021-01-10 21:23:23,455.70000000000005,2383167.101738929,34143.7912875503,-270.93,135932.217058935,189552.381260762,25.468,658900.883463199,3.5
2021-01-10 21:23:25,454.70000000000005,2383167.4055957096,34143.7912875503,-270.4,135932.217058935,189552.56205364954,25.487000000000002,658900.900489319,3.5
2021-01-10 21:23:27,454.5,2383167.701431647,34143.7912875503,-270.21,135932.217058935,189552.73796399529,25.469,658900.9170719464,3.5
2021-01-10 21:23:29,455.3,2383167.939870492,34143.7912875503,-269.98,135932.217058935,189552.87938304676,25.431,658900.930391114,3.5
2021-01-10 21:23:30,,,,,,,,,
2021-01-10 21:23:31,454.8,2383168.181495764,34143.7912875503,-269.65,135932.217058935,189553.02267861087,25.423000000000002,658900.9438975884,3.5
2021-01-10 21:23:33,453.6,2383168.464122697,34143.7912875503,-269.5,135932.217058935,189553.1906498078,25.442,658900.9597506195,3.5
2021-01-10 21:23:35,453.90000000000003,2383168.7061456414,34143.7912875503,-269.12,135932.217058935,189553.33424345273,25.422,658900.9733157743,3.5
2021-01-10 21:23:37,452.40000000000003,2383168.967615296,34143.7912875503,-269.03000000000003,135932.217058935,189553.48964324692,25.388,658900.987984185,3.5
2021-01-10 21:23:39,453.5,2383169.1867477503,34143.7912875503,-268.99,135932.217058935,189553.6196605117,25.366,658901.000246169,3.5
2021-01-10 21:23:40,,,,,,,,,
2021-01-10 21:23:41,452.70000000000005,2383169.470994825,34143.7912875503,-268.93,135932.217058935,189553.78848457104,25.368000000000002,658901.0161721373,3.5
2021-01-10 21:23:43,,,,-268.95,135932.217058935,189553.8866086582,25.363,658901.0254241842,3.5
2021-01-10 21:23:45,453.90000000000003,2383169.967532144,34143.7912875503,-268.99,135932.217058935,189554.08293823473,25.336000000000002,658901.0439215244,3.5
2021-01-10 21:23:47,454.6,2383170.128713041,34143.7912875503,-268.93,135932.217058935,189554.17842853704,25.311,658901.0529071599,3.5
2021-01-10 21:23:49,453.3,2383170.4791850876,34143.7912875503,-268.82,135932.217058935,189554.38608207824,25.289,658901.0724415303,3.5
2021-01-10 21:23:50,,,,,,,,,
2021-01-10 21:23:51,453.3,2383170.659001799,34143.7912875503,-268.82,135932.217058935,189554.49272414454,25.288,658901.0824728304,3.5
2021-01-10 21:23:53,455.1,2383170.9841383453,34143.7912875503,-268.82,135932.217058935,189554.68477704702,25.259,658901.1005231127,3.5
2021-01-10 21:23:55,454.6,2383171.1808105973,34143.7912875503,-268.67,135932.217058935,189554.80103226984,25.211000000000002,658901.1114378622,3.5
2021-01-10 21:23:57,453.6,2383171.4895545817,34143.7912875503,-268.67,135932.217058935,189554.9833149305,25.194,658901.1285366958,3.5
2021-01-10 21:23:59,453.0,2383171.7232621377,34143.7912875503,-267.13,135932.217058935,189555.12119498258,25.187,658901.141529239,3.5
2021-01-10 21:24:00,,,,,,,,,
2021-01-10 21:24:01,453.1,2383171.9931059084,34143.7912875503,-267.13,135932.217058935,189555.28028519615,25.178,658901.1565249463,3.5
2021-01-10 21:24:03,453.0,2383172.1627838667,34143.7912875503,-267.11,135932.217058935,189555.38017337976,25.156,658901.1659335861,3.5
2021-01-10 21:24:05,453.0,2383172.491770521,34143.7912875503,-267.23,135932.217058935,189555.57410996722,25.122,658901.1841755979,3.5
2021-01-10 21:24:07,453.3,2383172.6487958413,34143.7912875503,-267.22,135932.217058935,189555.66673024188,25.113,658901.1928797328,3.5
2021-01-10 21:24:09,453.0,2383173.0008103526,34143.7912875503,-267.22,135932.217058935,189555.87393486177,25.073,658901.2123253322,3.5
2021-01-10 21:24:10,,,,,,,,,
2021-01-10 21:24:11,452.6,2383173.232529193,34143.7912875503,-267.22,135932.217058935,189556.01067966316,25.060000000000002,658901.2251523869,3.5
2021-01-10 21:24:13,453.8,2383173.4942883723,34143.7912875503,-267.22,135932.217058935,189556.1650439135,25.023,658901.2396127898,3.5
2021-01-10 21:24:15,454.70000000000005,2383173.710876816,34143.7912875503,-267.24,135932.217058935,189556.29249297956,24.984,658901.2515338343,3.5
2021-01-10 21:24:17,457.0,2383174.0050162906,34143.7912875503,-267.23,135932.217058935,189556.46777366588,24.944,658901.2679012256,3.5
2021-01-10 21:24:19,456.70000000000005,2383174.228077586,34143.7912875503,-267.3,135932.217058935,189556.59826277386,24.946,658901.2800807778,3.5
2021-01-10 21:24:20,,,,,,,,,
2021-01-10 21:24:21,455.0,2383174.4913540804,34143.7912875503,-267.35,135932.217058935,189556.75281913456,24.901,658901.2944840522,3.5
2021-01-10 21:24:23,456.0,2383174.6860508854,34143.7912875503,-267.32,135932.217058935,189556.86715495275,24.886,658901.3051271567,3.5
2021-01-10 21:24:25,455.70000000000005,2383174.993963142,34143.7912875503,-267.23,135932.217058935,189557.04781852188,24.819,658901.3219172794,3.5
2021-01-10 21:24:27,454.90000000000003,2383175.2706563314,34143.7912875503,-267.22,135932.217058935,189557.21019871283,24.796,658901.3369892373,3.5
2021-01-10 21:24:29,454.90000000000003,2383175.520002994,34143.7912875503,-267.22,135932.217058935,189557.35667048566,24.752,658901.3505591118,3.5
2021-01-10 21:24:30,,,,,,,,,
2021-01-10 21:24:31,458.0,2383175.771113252,34143.7912875503,-267.24,135932.217058935,189557.50373886636,24.729,658901.3641734171,3.5
2021-01-10 21:24:33,455.3,2383176.0244288547,34143.7912875503,-267.23,135932.217058935,189557.6519938708,24.675,658901.3778699526,3.5
2021-01-10 21:24:35,455.0,2383176.2064462667,34143.7912875503,-267.27,135932.217058935,189557.75884909814,24.651,658901.387726555,3.5
2021-01-10 21:24:37,454.8,2383176.530515573,34143.7912875503,-267.36,135932.217058935,189557.94934938828,24.601,658901.4052655936,3.5
2021-01-10 21:24:39,455.0,2383176.7045738082,34143.7912875503,-267.36,135932.217058935,189558.05166091188,24.593,658901.414676672,3.5
2021-01-10 21:24:40,,,,,,,,,
2021-01-10 21:24:41,455.0,2383177.021805145,34143.7912875503,-267.33,135932.217058935,189558.23795286234,24.533,658901.4317824848,3.5
2021-01-10 21:24:43,454.90000000000003,2383177.2064497136,34143.7912875503,-267.21,135932.217058935,189558.34645238222,24.494,658901.4417246388,3.5
2021-01-10 21:24:45,456.1,2383177.5024514813,34143.7912875503,-267.2,135932.217058935,189558.52021106466,24.434,658901.4576224765,3.5
2021-01-10 21:24:47,454.40000000000003,2383177.777074027,34143.7912875503,-267.28000000000003,135932.217058935,189558.68171455257,24.415,658901.4723821259,3.5
2021-01-10 21:24:49,457.70000000000005,2383178.0535713686,34143.7912875503,-267.23,135932.217058935,189558.8435604176,24.378,658901.4871503358,3.5
2021-01-10 21:24:50,,,,,,,,,
2021-01-10 21:24:51,457.1,2383178.210565981,34143.7912875503,-267.29,135932.217058935,189558.9352374206,24.342,658901.4955018557,3.5
2021-01-10 21:24:53,465.5,2383178.543090352,34143.7912875503,-267.43,135932.217058935,189559.12819883754,24.29,658901.5130342692,3.5
2021-01-10 21:24:55,461.1,2383178.7680643476,34143.7912875503,-267.47,135932.217058935,189559.25785887425,24.25,658901.5247975457,3.5
2021-01-10 21:24:57,461.6,2383179.078366999,34143.7912875503,-267.56,135932.217058935,189559.4377787539,24.219,658901.5410887422,3.5
2021-01-10 21:24:59,462.0,2383179.3304427997,34143.7912875503,-267.6,135932.217058935,189559.5838497453,24.179000000000002,658901.554294217,3.5
2021-01-10 21:25:00,,,,,,,,,
2021-01-10 21:25:01,461.20000000000005,2383179.5887560407,34143.7912875503,-267.48,135932.217058935,189559.7335643765,24.13,658901.567805239,3.5
2021-01-10 21:25:03,461.20000000000005,2383179.7674305285,34143.7912875503,-267.5,135932.217058935,189559.8371912494,24.102,658901.577142634,3.5
2021-01-10 21:25:05,463.40000000000003,2383180.0219287723,34143.7912875503,-268.2,135932.217058935,189559.98474546496,24.049,658901.5904018912,3.5
2021-01-10 21:25:07,465.1,2383180.3627590365,34143.7912875503,-268.41,135932.217058935,189560.18164151828,24.018,658901.6080280711,3.5
2021-01-10 21:25:09,465.6,2383180.585089299,34143.7912875503,-268.39,135932.217058935,189560.30984779532,23.968,658901.6194822644,3.5
2021-01-10 21:25:10,,,,,,,,,
2021-01-10 21:25:11,465.20000000000005,2383180.879345202,34143.7912875503,-268.42,135932.217058935,189560.4798335466,23.91,658901.6346325558,3.5
2021-01-10 21:25:13,463.1,2383181.0394982733,34143.7912875503,-268.55,135932.217058935,189560.57267443134,23.882,658901.6428915565,3.5
2021-01-10 21:25:15,463.1,2383181.376395804,34143.7912875503,-268.78000000000003,135932.217058935,189560.76828417243,23.84,658901.6602530422,3.5
2021-01-10 21:25:17,465.1,2383181.6515343064,34143.7912875503,-269.22,135932.217058935,189560.92777836474,23.789,658901.674365891,3.5
2021-01-10 21:25:19,465.1,2383181.8235001713,34143.7912875503,-269.72,135932.217058935,189561.02736560185,23.77,658901.6831545806,3.5
2021-01-10 21:25:20,,,,,,,,,
2021-01-10 21:25:21,466.0,2383182.134546736,34143.7912875503,-269.73,135932.217058935,189561.2076763918,23.687,658901.6989973114,3.5
2021-01-10 21:25:23,466.70000000000005,2383182.4223969458,34143.7912875503,-269.88,135932.217058935,189561.37403608888,23.659,658901.7135906653,3.5
2021-01-10 21:25:25,467.1,2383182.6307816035,34143.7912875503,-269.86,135932.217058935,189561.49444111803,23.626,658901.724134419,3.5
2021-01-10 21:25:27,467.1,2383182.9469692195,34143.7912875503,-269.82,135932.217058935,189561.6770803694,23.593,658901.7401081413,3.5
2021-01-10 21:25:29,466.8,2383183.1724907327,34143.7912875503,-269.81,135932.217058935,189561.80742079992,23.536,658901.7514815452,3.5
2021-01-10 21:25:30,,,,,,,,,
2021-01-10 21:25:31,466.5,2383183.4429285293,34143.7912875503,-269.94,135932.217058935,189561.96380118723,23.485,658901.7650989648,3.5
2021-01-10 21:25:33,464.40000000000003,2383183.642830877,34143.7912875503,-270.22,135932.217058935,189562.0800269783,23.474,658901.7752034201,3.5
2021-01-10 21:25:35,463.90000000000003,2383183.9488202734,34143.7912875503,-270.47,135932.217058935,189562.2583126179,23.431,658901.7906648564,3.5
2021-01-10 21:25:37,463.8,2383184.2389384806,34143.7912875503,-270.57,135932.217058935,189562.42746298117,23.37,658901.8052860887,3.5
2021-01-10 21:25:39,463.40000000000003,2383184.425843103,34143.7912875503,-270.89,135932.217058935,189562.53657275834,23.356,658901.8147006705,3.5
2021-01-10 21:25:40,,,,,,,,,
2021-01-10 21:25:41,465.90000000000003,2383184.7235344546,34143.7912875503,-271.15,135932.217058935,189562.71029674888,23.304000000000002,658901.8296425279,3.5
2021-01-10 21:25:43,463.90000000000003,2383184.9933804795,34143.7912875503,-271.39,135932.217058935,189562.8680749962,23.277,658901.8431876793,3.5
2021-01-10 21:25:45,431.3,2383185.199591609,34143.7912875503,-238.71,135932.217058935,189562.99272788438,23.249,658901.854307037,3.5
2021-01-10 21:25:47,431.5,2383185.4241371662,34143.7912875503,-238.75,135932.217058935,189563.11699762236,23.226,658901.8663977457,3.5
2021-01-10 21:25:49,434.20000000000005,2383185.731529451,34143.7912875503,-238.69,135932.217058935,189563.2862326031,23.143,658901.8828199297,3.5
2021-01-10 21:25:50,,,,,,,,,
2021-01-10 21:25:51,433.5,2383185.9416615106,34143.7912875503,-238.76,135932.217058935,189563.40193691294,23.109,658901.8940213674,3.5
2021-01-10 21:25:53,435.5,2383186.21026489,34143.7912875503,-238.65,135932.217058935,189563.54916994908,23.089000000000002,658901.9082675463,3.5
2021-01-10 21:25:55,434.90000000000003,2383186.4045871305,34143.7912875503,-238.45000000000002,135932.217058935,189563.6557734887,23.054000000000002,658901.9185748873,3.5
2021-01-10 21:25:57,433.90000000000003,2383186.69668845,34143.7912875503,-238.3,135932.217058935,189563.81639267792,22.987000000000002,658901.9340789081,3.5
2021-01-10 21:25:59,433.3,2383186.871181207,34143.7912875503,-237.85,135932.217058935,189563.91215932166,22.957,658901.9433149591,3.5
2021-01-10 21:26:00,,,,,,,,,
2021-01-10 21:26:01,432.1,2383187.177453755,34143.7912875503,-237.68,135932.217058935,189564.08062755497,22.919,658901.9595668179,3.5
2021-01-10 21:26:03,431.90000000000003,2383187.390264811,34143.7912875503,-237.28,135932.217058935,189564.19753447815,22.875,658901.9708393865,3.5
2021-01-10 21:26:05,431.1,2383187.6345682023,34143.7912875503,-236.89000000000001,135932.217058935,189564.3317590516,22.842,658901.9837738819,3.5
2021-01-10 21:26:07,432.0,2383187.8553831917,34143.7912875503,-236.61,135932.217058935,189564.45295653882,22.806,658901.9954586539,3.5
2021-01-10 21:26:09,432.0,2383188.1298804944,34143.7912875503,-236.37,135932.217058935,189564.6032379123,22.746000000000002,658902.009920118,3.5
2021-01-10 21:26:10,,,,,,,,,
2021-01-10 21:26:11,430.90000000000003,2383188.3582004523,34143.7912875503,-236.3,135932.217058935,189564.72839772556,22.729,658902.0219600372,3.5
2021-01-10 21:26:13,430.90000000000003,2383188.607879621,34143.7912875503,-236.22,135932.217058935,189564.86529844513,22.693,658902.035115262,3.5
2021-01-10 21:26:15,430.70000000000005,2383188.813645478,34143.7912875503,-236.13,135932.217058935,189564.97813567895,22.646,658902.0459432212,3.5
2021-01-10 21:26:17,430.20000000000005,2383189.0882873596,34143.7912875503,-236.19,135932.217058935,189565.12889747767,22.605,658902.0603814679,3.5
2021-01-10 21:26:19,431.0,2383189.266029375,34143.7912875503,-236.24,135932.217058935,189565.22643515436,22.589000000000002,658902.069709312,3.5
2021-01-10 21:26:20,,,,,,,,,
2021-01-10 21:26:21,430.70000000000005,2383189.554403411,34143.7912875503,-236.37,135932.217058935,189565.3846382743,22.549,658902.0848103547,3.5
2021-01-10 21:26:23,431.40000000000003,2383189.795183913,34143.7912875503,-236.28,135932.217058935,189565.51654769533,22.526,658902.0973887153,3.5
2021-01-10 21:26:25,431.6,2383190.001441504,34143.7912875503,-236.24,135932.217058935,189565.62945744133,22.479,658902.1081391587,3.5
2021-01-10 21:26:27,431.3,2383190.2160568014,34143.7912875503,-236.39000000000001,135932.217058935,189565.74696111196,22.471,658902.1193145761,3.5
2021-01-10 21:26:29,431.3,2383190.525226748,34143.7912875503,-236.35,135932.217058935,189565.91640453288,22.433,658902.1353985625,3.5
2021-01-10 21:26:30,,,,,,,,,
2021-01-10 21:26:31,432.1,2383190.7713012965,34143.7912875503,-236.33,135932.217058935,189566.05099031303,22.42,658902.1481695585,3.5
2021-01-10 21:26:33,432.3,2383190.987248273,34143.7912875503,-236.35,135932.217058935,189566.16903146883,22.376,658902.1593479014,3.5
2021-01-10 21:26:35,433.0,2383191.162154074,34143.7912875503,-236.28,135932.217058935,189566.26449801656,22.366,658902.1683824661,3.5
2021-01-10 21:26:37,433.5,2383191.468506548,34143.7912875503,-236.37,135932.217058935,189566.43151677493,22.306,658902.1841536385,3.5
2021-01-10 21:26:39,433.6,2383191.708578324,34143.7912875503,-236.4,135932.217058935,189566.5623950295,22.311,658902.1965069143,3.5
2021-01-10 21:26:40,,,,,,,,,
2021-01-10 21:26:41,433.70000000000005,2383191.946016093,34143.7912875503,-236.37,135932.217058935,189566.69180656833,22.286,658902.2087117647,3.5
2021-01-10 21:26:43,434.1,2383192.191060446,34143.7912875503,-236.27,135932.217058935,189566.82521439219,22.244,658902.2212765185,3.5
